hits_count,reads_count,hits_count_pro,ratio_hits_prom,orf_len,insertion_index,NI,NI_ratio,HFI_normalized,orf,label
-0.32461863269451285,-0.08279833779596217,1,0.2608695652173913,-0.5749605640959101,0.014144271570014143,0.4385527838498136,1.593415637860082,171,YAR027W,non_ess
0.08042860934216649,-0.15530676485167436,2,1.0,-0.577687202950696,0.024147727272727272,0.7487167484504132,1.3633502783829579,109,YAR028W,non_ess
-0.7875297664507178,-0.40763609100555276,1,0.4,-1.0139494197164345,0.008928571428571428,0.2692448680351906,0.0,148,YAR029W,non_ess
-0.38248252441403846,-0.2655195739763569,6,0.625,-0.9076105043797856,0.026392961876832845,0.8096955856019517,0.6251728907330566,121,YAR030C,non_ess
0.1382925010616921,-0.13500440527607493,3,0.75,-0.4031823162444006,0.02008928571428572,0.6379076086956522,0.4581673306772908,290,YAR031W,non_ess
7.197687290843818,3.661536835361015,31,1.1153846153846154,0.6574801982673009,0.06786233640329617,2.1820619633224383,1.450219298245614,226,YAR035W,non_ess
2.1635287112450885,0.7553990789680706,2,0.8947368421052632,2.023526264515019,0.014862591138530569,0.5544585910118264,1.7951637388852744,441,YAR042W,non_ess
-0.8453936581702434,-0.3931344055944103,2,0.0,-0.9266969763632867,0.003125,0.18196721311475408,0.0,320,YAR047C,non_ess
0.08042860934216649,-0.1002003602893331,0,1.6666666666666667,2.9751232248352864,0.003685237372642532,0.3568318829808099,3.5294117647058822,1741,YAR050W,non_ess
-0.38248252441403846,-0.19591148400287317,10,0.375,-0.6812994794325589,0.015254237288135594,0.7000423728813561,1.7777777777777777,196,YBL107C,non_ess
0.9483869851350506,0.12312559504226042,2,0.6923076923076923,1.5381845483631353,0.010554089709762531,0.4325814962975572,0.8841765873015874,465,YBL106C,non_ess
-0.15102695753593598,-0.28002125938749933,0,0.9473684210526316,1.9226406268879424,0.0037626628075253256,0.14381024798253575,3.630769230769231,988,YBL105C,ess
3.494398220794178,2.878445823159323,17,1.2142857142857142,1.6145304362971395,0.024390243902439025,0.621861549497848,1.186602870813397,259,YBL104C,non_ess
0.311884176220269,0.32904952788048303,1,0.5238095238095238,0.10942578845534202,0.014383561643835616,0.4556008323218311,1.1285714285714288,355,YBL103C,non_ess
-0.15102695753593598,-0.29162260771641324,4,0.5238095238095238,-0.6294933411916275,0.02009273570324575,0.7587910012021296,0.5656108597285067,143,YBL102W,non_ess
1.9899370360865118,0.6074818877744178,4,0.5254237288135594,1.829934905825223,0.014912019087384432,0.6271332471750009,1.2266666666666666,410,YBL101C,non_ess
-0.903257549889769,-0.45694182140343703,0,5.0,-0.9321502540728585,0.0,0.0,0.0,314,YBL100C,non_ess
-0.7296658747311922,-0.3757323831010394,0,3.5,0.27029748088770805,0.0018326206475259624,0.08901892602348961,7.690476190476191,728,YBL099W,non_ess
0.7169314182569483,0.18113233668683015,2,0.6,0.03853317823090953,0.020260492040520984,1.602125473646999,0.990354535974974,152,YBL098W,non_ess
-0.44034641613356407,-0.29742328188087025,0,1.0476190476190477,0.8401650015379539,0.00353356890459364,0.29131942129475297,4.067982456140351,1095,YBL097W,ess
-0.15102695753593598,-0.14950609068721737,1,0.0,-0.9376035317824302,0.042207792207792215,2.8120941558441555,0.8281811646297627,125,YBL096C,non_ess
-0.4982103078530897,-0.2655195739763569,7,1.3846153846153846,-0.47952820417840486,0.008620689655172414,0.5651041666666666,1.5380507343124166,118,YBL095W,non_ess
-0.8453936581702434,-0.45404148432120855,1,9.0,-0.9157904209441433,0.0030120481927710845,0.1840519974635384,1.7924528301886793,111,YBL094C,non_ess
-0.6718019830116665,-0.4163371022522382,2,7.0,-0.6158601469176981,0.006042296072507553,0.33798696136110673,3.3928571428571423,392,YBL093C,non_ess
-0.8453936581702434,-0.4511411472389801,0,3.0,-0.558600730967195,0.0013793103448275859,0.05759354365370506,0.8952380952380952,542,YBL092W,ess
0.02256471762264087,-0.06539631530259125,9,1.2,-0.65857748897601,0.026016260162601626,1.1168408826945413,0.6402439024390243,109,YBL091C-A,non_ess
-0.035299174096884746,-0.1930111469206447,3,5.0,-0.06780573710573921,0.011857707509881422,0.4637082285303629,1.2753623188405798,294,YBL091C,non_ess
-0.5560741995726153,-0.3960347426766388,0,1.0,-0.7331056176734903,0.01125703564727955,0.41719256353402695,1.4347826086956523,224,YBL090W,non_ess
-0.09316306581641037,-0.34382867519652605,5,1.1111111111111112,0.035806539376123665,0.01015228426395939,0.33203941475067184,1.1106271777003485,267,YBL089W,non_ess
4.883131622062793,1.2136523379601716,0,0.5333333333333333,6.383421793317617,0.011957431543704412,0.4001140555008784,1.088372093023256,737,YBL088C,non_ess
